Period,Passenger_type,Direction,Country,Orign,Destination,Count
201501,PLT,Arrival,Kazakhstan,Kazakhstan,New Zealand,3
201501,PLT,Arrival,Kenya,Kenya,New Zealand,6
201501,PLT,Arrival,Kiribati,Kiribati,New Zealand,19
201501,PLT,Arrival,"Korea, Republic of","Korea, Republic of",New Zealand,289
201501,PLT,Arrival,Kosovo,Kosovo,New Zealand,1
201501,PLT,Arrival,Kuwait,Kuwait,New Zealand,11
201501,PLT,Arrival,Laos,Laos,New Zealand,8
201501,PLT,Arrival,Latvia,Latvia,New Zealand,3
201501,PLT,Arrival,Lebanon,Lebanon,New Zealand,1
201501,PLT,Arrival,Libya,Libya,New Zealand,1
201501,PLT,Arrival,Macau,Macau,New Zealand,3
201501,PLT,Arrival,Malaysia,Malaysia,New Zealand,168
201501,PLT,Arrival,Maldives,Maldives,New Zealand,2
201501,PLT,Arrival,Malta,Malta,New Zealand,4
201501,PLT,Arrival,Mauritius,Mauritius,New Zealand,2
201501,PLT,Arrival,Mexico,Mexico,New Zealand,6
201501,PLT,Arrival,"Micronesia, Federated States of","Micronesia, Federated States of",New Zealand,3
201501,PLT,Arrival,Morocco,Morocco,New Zealand,3
201501,PLT,Arrival,Myanmar,Myanmar,New Zealand,3
201501,PLT,Arrival,Nepal,Nepal,New Zealand,30
201501,PLT,Arrival,Netherlands,Netherlands,New Zealand,71
201501,PLT,Arrival,New Caledonia,New Caledonia,New Zealand,17
201501,PLT,Arrival,Niger,Niger,New Zealand,1
201501,PLT,Arrival,Nigeria,Nigeria,New Zealand,6
201501,PLT,Arrival,Niue,Niue,New Zealand,2
201501,PLT,Arrival,Norway,Norway,New Zealand,10
201501,PLT,Arrival,Not Stated,Not Stated,New Zealand,434
201501,PLT,Arrival,Oman,Oman,New Zealand,20
201501,PLT,Arrival,Pakistan,Pakistan,New Zealand,46
201501,PLT,Arrival,Papua New Guinea,Papua New Guinea,New Zealand,29
201501,PLT,Arrival,Peru,Peru,New Zealand,4
201501,PLT,Arrival,Philippines,Philippines,New Zealand,310
201501,PLT,Arrival,Portugal,Portugal,New Zealand,15
201501,PLT,Arrival,Qatar,Qatar,New Zealand,14
201501,PLT,Arrival,Romania,Romania,New Zealand,1
201501,PLT,Arrival,Russia,Russia,New Zealand,37
201501,PLT,Arrival,Rwanda,Rwanda,New Zealand,3
201501,PLT,Arrival,Samoa,Samoa,New Zealand,139
201501,PLT,Arrival,Samoa,"Samoa, American",New Zealand,8
201501,PLT,Arrival,Saudi Arabia,Saudi Arabia,New Zealand,73
201501,PLT,Arrival,Serbia,Serbia,New Zealand,2
201501,PLT,Arrival,Singapore,Singapore,New Zealand,194
201501,PLT,Arrival,Slovakia,Slovakia,New Zealand,8
201501,PLT,Arrival,Slovenia,Slovenia,New Zealand,5
201501,PLT,Arrival,Solomon Islands,Solomon Islands,New Zealand,3
201501,PLT,Arrival,Somalia,Somalia,New Zealand,3
201501,PLT,Arrival,South Africa,South Africa,New Zealand,187
201501,PLT,Arrival,South Sudan,South Sudan,New Zealand,1
201501,PLT,Arrival,Spain,Spain,New Zealand,34
201501,PLT,Arrival,Sri Lanka,Sri Lanka,New Zealand,44
201501,PLT,Arrival,St Helena,St Helena,New Zealand,1
201501,PLT,Arrival,St Vincent and the Grenadines,St Vincent and the Grenadines,New Zealand,1
201501,PLT,Arrival,Sweden,Sweden,New Zealand,63
201501,PLT,Arrival,Switzerland,Switzerland,New Zealand,23
201501,PLT,Arrival,Taiwan,Taiwan,New Zealand,64
201501,PLT,Arrival,Tanzania,Tanzania,New Zealand,8
201501,PLT,Arrival,Thailand,Thailand,New Zealand,143
201501,PLT,Arrival,Timor-Leste,Timor-Leste,New Zealand,6
201501,PLT,Arrival,Tonga,Tonga,New Zealand,93
201501,PLT,Arrival,Turkey,Turkey,New Zealand,8
201501,PLT,Arrival,Turks and Caicos Islands,Turks and Caicos Islands,New Zealand,3
201501,PLT,Arrival,Tuvalu,Tuvalu,New Zealand,1
201501,PLT,Arrival,Uganda,Uganda,New Zealand,4
201501,PLT,Arrival,Ukraine,Ukraine,New Zealand,4
201501,PLT,Arrival,United Arab Emirates,United Arab Emirates,New Zealand,92
201501,PLT,Arrival,United Kingdom,United Kingdom,New Zealand,1379
201501,PLT,Arrival,United States,United States,New Zealand,437
201501,PLT,Arrival,Uruguay,Uruguay,New Zealand,1
201501,PLT,Arrival,Uzbekistan,Uzbekistan,New Zealand,4
201501,PLT,Arrival,Vanuatu,Vanuatu,New Zealand,10
201501,PLT,Arrival,Venezuela,Venezuela,New Zealand,1
201501,PLT,Arrival,Viet Nam,Viet Nam,New Zealand,85
201501,PLT,Arrival,Yemen,Yemen,New Zealand,1
201501,PLT,Arrival,Zambia,Zambia,New Zealand,3
201501,PLT,Arrival,Zimbabwe,Zimbabwe,New Zealand,5
201501,PLT,Departure,Albania,New Zealand,Albania,1
201501,PLT,Departure,Angola,New Zealand,Angola,1
201501,PLT,Departure,Antigua and Barbuda,New Zealand,Antigua and Barbuda,4
201501,PLT,Departure,Argentina,New Zealand,Argentina,13
201501,PLT,Departure,Australia,New Zealand,Australia,3136
201501,PLT,Departure,Austria,New Zealand,Austria,5
201501,PLT,Departure,Bahrain,New Zealand,Bahrain,2
201501,PLT,Departure,Bangladesh,New Zealand,Bangladesh,1
201501,PLT,Departure,Belgium,New Zealand,Belgium,10
201501,PLT,Departure,Belize,New Zealand,Belize,1
201501,PLT,Departure,Bolivia,New Zealand,Bolivia,2
201501,PLT,Departure,Brazil,New Zealand,Brazil,17
201501,PLT,Departure,Brunei Darussalam,New Zealand,Brunei Darussalam,13
201501,PLT,Departure,Bulgaria,New Zealand,Bulgaria,1
201501,PLT,Departure,Cambodia,New Zealand,Cambodia,9
201501,PLT,Departure,Canada,New Zealand,Canada,102
201501,PLT,Departure,Chile,New Zealand,Chile,15
201501,PLT,Departure,China,New Zealand,China,165
201501,PLT,Departure,Cook Islands,New Zealand,Cook Islands,39
201501,PLT,Departure,Costa Rica,New Zealand,Costa Rica,1
201501,PLT,Departure,Cyprus,New Zealand,Cyprus,4
201501,PLT,Departure,Czech Republic,New Zealand,Czech Republic,18
201501,PLT,Departure,Denmark,New Zealand,Denmark,15
201501,PLT,Departure,Egypt,New Zealand,Egypt,3
201501,PLT,Departure,Estonia,New Zealand,Estonia,1
201501,PLT,Departure,Ethiopia,New Zealand,Ethiopia,1
201501,PLT,Departure,Fiji,New Zealand,Fiji,37
201501,PLT,Departure,Finland,New Zealand,Finland,2
201501,PLT,Departure,Former Yugoslav Republic of Macedonia (FYROM),New Zealand,Former Yugoslav Republic of Macedonia (FYROM),1
201501,PLT,Departure,France,New Zealand,France,51
201501,PLT,Departure,French Polynesia,New Zealand,French Polynesia,2
201501,PLT,Departure,Germany,New Zealand,Germany,70
201501,PLT,Departure,Ghana,New Zealand,Ghana,5
201501,PLT,Departure,Greece,New Zealand,Greece,1
201501,PLT,Departure,Hong Kong,New Zealand,Hong Kong,23
201501,PLT,Departure,Hungary,New Zealand,Hungary,7
201501,PLT,Departure,Iceland,New Zealand,Iceland,1
201501,PLT,Departure,India,New Zealand,India,86
201501,PLT,Departure,Indonesia,New Zealand,Indonesia,19
201501,PLT,Departure,Iran,New Zealand,Iran,2
201501,PLT,Departure,Iraq,New Zealand,Iraq,2
201501,PLT,Departure,Ireland,New Zealand,Ireland,73
201501,PLT,Departure,Israel,New Zealand,Israel,3
201501,PLT,Departure,Italy,New Zealand,Italy,19
201501,PLT,Departure,Japan,New Zealand,Japan,52
201501,PLT,Departure,Jordan,New Zealand,Jordan,3
201501,PLT,Departure,Kenya,New Zealand,Kenya,1
201501,PLT,Departure,"Korea, Republic of",New Zealand,"Korea, Republic of",92
201501,PLT,Departure,Kuwait,New Zealand,Kuwait,3
201501,PLT,Departure,Laos,New Zealand,Laos,3
201501,PLT,Departure,Latvia,New Zealand,Latvia,1
201501,PLT,Departure,Lebanon,New Zealand,Lebanon,1
201501,PLT,Departure,Luxembourg,New Zealand,Luxembourg,1
201501,PLT,Departure,Malawi,New Zealand,Malawi,1
201501,PLT,Departure,Malaysia,New Zealand,Malaysia,52
201501,PLT,Departure,Maldives,New Zealand,Maldives,3
201501,PLT,Departure,Mexico,New Zealand,Mexico,5
201501,PLT,Departure,Mongolia,New Zealand,Mongolia,1
201501,PLT,Departure,Nepal,New Zealand,Nepal,2
201501,PLT,Departure,Netherlands,New Zealand,Netherlands,31
201501,PLT,Departure,New Caledonia,New Zealand,New Caledonia,7
201501,PLT,Departure,Niue,New Zealand,Niue,7
201501,PLT,Departure,Norway,New Zealand,Norway,4
201501,PLT,Departure,Not Stated,New Zealand,Not Stated,98
201501,PLT,Departure,Pakistan,New Zealand,Pakistan,2
201501,PLT,Departure,Panama,New Zealand,Panama,3
201501,PLT,Departure,Papua New Guinea,New Zealand,Papua New Guinea,14
201501,PLT,Departure,Peru,New Zealand,Peru,1
201501,PLT,Departure,Philippines,New Zealand,Philippines,25
201501,PLT,Departure,Poland,New Zealand,Poland,7
201501,PLT,Departure,Qatar,New Zealand,Qatar,13
201501,PLT,Departure,Romania,New Zealand,Romania,4
201501,PLT,Departure,Russia,New Zealand,Russia,7
201501,PLT,Departure,Samoa,New Zealand,Samoa,55
201501,PLT,Departure,Saudi Arabia,New Zealand,Saudi Arabia,16
201501,PLT,Departure,Serbia,New Zealand,Serbia,1
201501,PLT,Departure,Sierra Leone,New Zealand,Sierra Leone,2
201501,PLT,Departure,Singapore,New Zealand,Singapore,38
201501,PLT,Departure,Slovakia,New Zealand,Slovakia,1
201501,PLT,Departure,Slovenia,New Zealand,Slovenia,1
201501,PLT,Departure,Solomon Islands,New Zealand,Solomon Islands,11
201501,PLT,Departure,South Africa,New Zealand,South Africa,24
201501,PLT,Departure,Spain,New Zealand,Spain,14
201501,PLT,Departure,Sri Lanka,New Zealand,Sri Lanka,4
201501,PLT,Departure,Sweden,New Zealand,Sweden,15
201501,PLT,Departure,Switzerland,New Zealand,Switzerland,21
201501,PLT,Departure,Taiwan,New Zealand,Taiwan,35
201501,PLT,Departure,Thailand,New Zealand,Thailand,29
201501,PLT,Departure,Timor-Leste,New Zealand,Timor-Leste,5
201501,PLT,Departure,Tokelau,New Zealand,Tokelau,3
201501,PLT,Departure,Tonga,New Zealand,Tonga,41
201501,PLT,Departure,Turkey,New Zealand,Turkey,3
201501,PLT,Departure,United Arab Emirates,New Zealand,United Arab Emirates,33
201501,PLT,Departure,United Kingdom,New Zealand,United Kingdom,638
201501,PLT,Departure,United States,New Zealand,United States,236
201501,PLT,Departure,Uruguay,New Zealand,Uruguay,3
201501,PLT,Departure,Vanuatu,New Zealand,Vanuatu,10
201501,PLT,Departure,Venezuela,New Zealand,Venezuela,1
201501,PLT,Departure,Viet Nam,New Zealand,Viet Nam,24
201501,PLT,Departure,Zambia,New Zealand,Zambia,6
201502,Overseas visitor,Arrival,Afghanistan,Afghanistan,New Zealand,32
201502,Overseas visitor,Arrival,Andorra,Andorra,New Zealand,16
201502,Overseas visitor,Arrival,Antigua and Barbuda,Antigua and Barbuda,New Zealand,16
201502,Overseas visitor,Arrival,Argentina,Argentina,New Zealand,352
201502,Overseas visitor,Arrival,Australia,Australia,New Zealand,107264
201502,Overseas visitor,Arrival,Austria,Austria,New Zealand,1024
201502,Overseas visitor,Arrival,Bahrain,Bahrain,New Zealand,32
201502,Overseas visitor,Arrival,Bangladesh,Bangladesh,New Zealand,128
201502,Overseas visitor,Arrival,Belarus,Belarus,New Zealand,32
201502,Overseas visitor,Arrival,Belgium,Belgium,New Zealand,880
201502,Overseas visitor,Arrival,Bermuda,Bermuda,New Zealand,32
201502,Overseas visitor,Arrival,Botswana,Botswana,New Zealand,16
201502,Overseas visitor,Arrival,Brazil,Brazil,New Zealand,1184
201502,Overseas visitor,Arrival,Brunei Darussalam,Brunei Darussalam,New Zealand,64
201502,Overseas visitor,Arrival,Bulgaria,Bulgaria,New Zealand,80
201502,Overseas visitor,Arrival,Cambodia,Cambodia,New Zealand,64
201502,Overseas visitor,Arrival,Canada,Canada,New Zealand,8768
201502,Overseas visitor,Arrival,Cayman Islands,Cayman Islands,New Zealand,32
201502,Overseas visitor,Arrival,Chile,Chile,New Zealand,752
201502,Overseas visitor,Arrival,China,China,New Zealand,55968
201502,Overseas visitor,Arrival,Colombia,Colombia,New Zealand,96
201502,Overseas visitor,Arrival,Cook Islands,Cook Islands,New Zealand,816
201502,Overseas visitor,Arrival,Costa Rica,Costa Rica,New Zealand,48
201502,Overseas visitor,Arrival,Croatia,Croatia,New Zealand,80
201502,Overseas visitor,Arrival,Cyprus,Cyprus,New Zealand,64
201502,Overseas visitor,Arrival,Czech Republic,Czech Republic,New Zealand,592
201502,Overseas visitor,Arrival,Denmark,Denmark,New Zealand,1776
201502,Overseas visitor,Arrival,Ecuador,Ecuador,New Zealand,32
201502,Overseas visitor,Arrival,Egypt,Egypt,New Zealand,48
201502,Overseas visitor,Arrival,Estonia,Estonia,New Zealand,64
201502,Overseas visitor,Arrival,Ethiopia,Ethiopia,New Zealand,16
201502,Overseas visitor,Arrival,Faeroe Islands,Faeroe Islands,New Zealand,16
201502,Overseas visitor,Arrival,Fiji,Fiji,New Zealand,2384
201502,Overseas visitor,Arrival,Finland,Finland,New Zealand,528
201502,Overseas visitor,Arrival,Former Yugoslav Republic of Macedonia (FYROM),Former Yugoslav Republic of Macedonia (FYROM),New Zealand,16
201502,Overseas visitor,Arrival,France,France,New Zealand,4496
201502,Overseas visitor,Arrival,French Guiana,French Guiana,New Zealand,16
201502,Overseas visitor,Arrival,French Polynesia,French Polynesia,New Zealand,1664
201502,Overseas visitor,Arrival,Gabon,Gabon,New Zealand,16
201502,Overseas visitor,Arrival,Gaza Strip/Palestine/West Bank,Gaza Strip/Palestine/West Bank,New Zealand,16
201502,Overseas visitor,Arrival,Germany,Germany,New Zealand,13008
201502,Overseas visitor,Arrival,Ghana,Ghana,New Zealand,16
201502,Overseas visitor,Arrival,Gibraltar,Gibraltar,New Zealand,32
201502,Overseas visitor,Arrival,Greece,Greece,New Zealand,64
201502,Overseas visitor,Arrival,Guam,Guam,New Zealand,32
201502,Overseas visitor,Arrival,Guatemala,Guatemala,New Zealand,16
201502,Overseas visitor,Arrival,Hong Kong,Hong Kong,New Zealand,4064
201502,Overseas visitor,Arrival,Hungary,Hungary,New Zealand,288
201502,Overseas visitor,Arrival,Iceland,Iceland,New Zealand,32
201502,Overseas visitor,Arrival,India,India,New Zealand,4352
201502,Overseas visitor,Arrival,Indonesia,Indonesia,New Zealand,720
201502,Overseas visitor,Arrival,Iran,Iran,New Zealand,32
201502,Overseas visitor,Arrival,Iraq,Iraq,New Zealand,32
201502,Overseas visitor,Arrival,Ireland,Ireland,New Zealand,1152
201502,Overseas visitor,Arrival,Israel,Israel,New Zealand,864
201502,Overseas visitor,Arrival,Italy,Italy,New Zealand,896
201502,Overseas visitor,Arrival,Jamaica,Jamaica,New Zealand,32
201502,Overseas visitor,Arrival,Japan,Japan,New Zealand,9488
201502,Overseas visitor,Arrival,Kazakhstan,Kazakhstan,New Zealand,16
201502,Overseas visitor,Arrival,Kenya,Kenya,New Zealand,80
201502,Overseas visitor,Arrival,Kiribati,Kiribati,New Zealand,80
201502,Overseas visitor,Arrival,"Korea, Republic of","Korea, Republic of",New Zealand,6000
201502,Overseas visitor,Arrival,Kosovo,Kosovo,New Zealand,16
201502,Overseas visitor,Arrival,Kuwait,Kuwait,New Zealand,16
201502,Overseas visitor,Arrival,Laos,Laos,New Zealand,32
201502,Overseas visitor,Arrival,Latvia,Latvia,New Zealand,96
201502,Overseas visitor,Arrival,Lebanon,Lebanon,New Zealand,16
201502,Overseas visitor,Arrival,Lithuania,Lithuania,New Zealand,32
201502,Overseas visitor,Arrival,Luxembourg,Luxembourg,New Zealand,80
201502,Overseas visitor,Arrival,Macau,Macau,New Zealand,160
201502,Overseas visitor,Arrival,Madagascar,Madagascar,New Zealand,16
201502,Overseas visitor,Arrival,Malaysia,Malaysia,New Zealand,2176
201502,Overseas visitor,Arrival,Maldives,Maldives,New Zealand,16
201502,Overseas visitor,Arrival,Mali,Mali,New Zealand,16
201502,Overseas visitor,Arrival,Malta,Malta,New Zealand,48
201502,Overseas visitor,Arrival,Mauritius,Mauritius,New Zealand,32
201502,Overseas visitor,Arrival,Mayotte,Mayotte,New Zealand,16
201502,Overseas visitor,Arrival,Mexico,Mexico,New Zealand,288
201502,Overseas visitor,Arrival,"Micronesia, Federated States of","Micronesia, Federated States of",New Zealand,16
201502,Overseas visitor,Arrival,Monaco,Monaco,New Zealand,16
201502,Overseas visitor,Arrival,Mongolia,Mongolia,New Zealand,16
201502,Overseas visitor,Arrival,Morocco,Morocco,New Zealand,16
201502,Overseas visitor,Arrival,Mozambique,Mozambique,New Zealand,16
201502,Overseas visitor,Arrival,Myanmar,Myanmar,New Zealand,48
201502,Overseas visitor,Arrival,Nepal,Nepal,New Zealand,16
201502,Overseas visitor,Arrival,Netherlands,Netherlands,New Zealand,3360
201502,Overseas visitor,Arrival,New Caledonia,New Caledonia,New Zealand,1264
201502,Overseas visitor,Arrival,New Zealand,New Zealand,New Zealand,1648
201502,Overseas visitor,Arrival,Nigeria,Nigeria,New Zealand,16
201502,Overseas visitor,Arrival,Niue,Niue,New Zealand,64
201502,Overseas visitor,Arrival,Norfolk Island,Norfolk Island,New Zealand,64
201502,Overseas visitor,Arrival,Norway,Norway,New Zealand,688
201502,Overseas visitor,Arrival,Not Stated,Not Stated,New Zealand,4960
201502,Overseas visitor,Arrival,Oman,Oman,New Zealand,64
201502,Overseas visitor,Arrival,Pakistan,Pakistan,New Zealand,128
201502,Overseas visitor,Arrival,Panama,Panama,New Zealand,32
201502,Overseas visitor,Arrival,Papua New Guinea,Papua New Guinea,New Zealand,304
201502,Overseas visitor,Arrival,Peru,Peru,New Zealand,80
201502,Overseas visitor,Arrival,Philippines,Philippines,New Zealand,1136
201502,Overseas visitor,Arrival,Poland,Poland,New Zealand,608
201502,Overseas visitor,Arrival,Portugal,Portugal,New Zealand,144
201502,Overseas visitor,Arrival,Puerto Rico,Puerto Rico,New Zealand,32
201502,Overseas visitor,Arrival,Qatar,Qatar,New Zealand,128
201502,Overseas visitor,Arrival,Reunion,Reunion,New Zealand,32
201502,Overseas visitor,Arrival,Romania,Romania,New Zealand,96
201502,Overseas visitor,Arrival,Russia,Russia,New Zealand,528
201502,Overseas visitor,Arrival,Samoa,Samoa,New Zealand,1728
201502,Overseas visitor,Arrival,Samoa,"Samoa, American",New Zealand,112
201502,Overseas visitor,Arrival,Saudi Arabia,Saudi Arabia,New Zealand,272
201502,Overseas visitor,Arrival,Senegal,Senegal,New Zealand,16
201502,Overseas visitor,Arrival,Serbia,Serbia,New Zealand,32
201502,Overseas visitor,Arrival,Seychelles,Seychelles,New Zealand,16
201502,Overseas visitor,Arrival,Singapore,Singapore,New Zealand,3520
201502,Overseas visitor,Arrival,Slovakia,Slovakia,New Zealand,144
201502,Overseas visitor,Arrival,Slovenia,Slovenia,New Zealand,80
201502,Overseas visitor,Arrival,Solomon Islands,Solomon Islands,New Zealand,128
201502,Overseas visitor,Arrival,South Africa,South Africa,New Zealand,1600
201502,Overseas visitor,Arrival,Spain,Spain,New Zealand,864
201502,Overseas visitor,Arrival,Sri Lanka,Sri Lanka,New Zealand,448
201502,Overseas visitor,Arrival,Sudan,Sudan,New Zealand,16
201502,Overseas visitor,Arrival,Sweden,Sweden,New Zealand,2192
201502,Overseas visitor,Arrival,Switzerland,Switzerland,New Zealand,2496
201502,Overseas visitor,Arrival,Taiwan,Taiwan,New Zealand,4800
201502,Overseas visitor,Arrival,Tanzania,Tanzania,New Zealand,16
201502,Overseas visitor,Arrival,Thailand,Thailand,New Zealand,1040
